store_id,latitude,longitude,store_location,province_id_original,district_id,ward_id,is_store_virtual,open_hour,province_id,province_name,ward_id,store_id
14584,10.042686,105.73771,"BHX Long Tuyền (Số 36, Tổ 01, khu vực Bình Phó A, phường Long Tuyền, quận Bình Thủy, Thành phố Cần Thơ)",7,55,1586,False,5 giờ 30 phút - 21 giờ 30 phút (kể cả CN và ngày lễ),7,Cần Thơ,1586,14584
14585,10.149494,105.57462,"BHX Long Hưng (Thửa 1759-1760, tờ bản đồ số 5, Khu vực Thới Hưng, Phường Long Hưng, Quận Ô Môn, thành phố Cần Thơ)",7,57,1591,False,6 giờ - 20 giờ (kể cả CN và ngày lễ),7,Cần Thơ,1591,14585
14591,10.215173,105.380325,"BHX Thạnh Quới (Thửa đất số 177, tờ bản đồ số 80 và Thửa đất số 583, tờ bản đồ số 11, ấp Qui Lân 5, xã Thạnh Quới, huyện Vĩnh Thạnh, thành phố Cần Thơ, Việt Nam)",7,60,11419,False,5 giờ 30 phút - 21 giờ 30 phút (kể cả CN và ngày lễ),7,Cần Thơ,11419,14591
14624,10.032701,105.75433,"BHX Nguyễn Văn Cừ Nối Dài (372/14 Nguyễn Văn Cừ nối dài, Phường An Khánh, Quận Ninh Kiều, Thành Phố Cần Thơ, Việt Nam)",7,54,1528,False,5 giờ 30 phút - 21 giờ 30 phút (kể cả CN và ngày lễ),7,Cần Thơ,1528,14624
15048,10.019395,105.741936,"BHX Hoàng Quốc Việt (Đường Hoàng Quốc Việt, khu vực 4, phường An Bình, quận Ninh Kiều, thành phố Cần Thơ)",7,54,1528,False,5 giờ 30 phút - 21 giờ 30 phút (kể cả CN và ngày lễ),7,Cần Thơ,1528,15048
14819,10.260301,105.54356,"BHX Trung Kiên (Thửa đất số 1607 và thửa đất số 1134, tờ bản đồ 4, Khu vực Qui Thạnh 1, Phường Trung Kiên, Quận Thốt Nốt, Thành phố Cần Thơ, Việt Nam)",7,53,1604,False,5 giờ 30 phút - 21 giờ 30 phút (kể cả CN và ngày lễ),7,Cần Thơ,1604,14819
14175,16.002317,108.213135,"BHX Văn Tiến Dũng (Thửa đất số 56, tờ bản đồ B2 - 5, Đường Văn Tiến Dũng, Khu E1 - Nam Cầu Cẩm Lệ, Phường Hoà Xuân, Quận Cẩm Lệ, Thành phố Đà Nẵng)",9,849,1820,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1820,14175
14223,16.060694,108.16703,"BHX 107 Tô Hiệu (Thửa đất số 17 và Thửa đất số 312, tờ bản đồ số 103, Phường Hoà Minh, Quận Liên Chiểu, Thành phố Đà Nẵng)",9,853,1852,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1852,14223
14178,16.070927,108.1436,"BHX 153 Âu Cơ (153 Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Thành phố Đà Nẵng)",9,853,1850,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1850,14178
14266,16.100403,108.25276,"BHX 112 Nguyễn Phan Vinh (112 - 114 Nguyễn Phan Vinh, Phường Thọ Quang, Quận Sơn Trà, Thành phố Đà Nẵng, Việt Nam)",9,855,1863,False,6 giờ - 21 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1863,14266
14149,16.030533,108.22262,"BHX 600 Núi Thành (600 Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu, Thành Phố Đà Nẵng)",9,850,1828,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1828,14149
14171,16.045673,108.182236,"BHX Hoà An (396A Tôn Đản, Phường Hoà An, Quận Cẩm Lệ, Thành phố Đà Nẵng.)",9,849,1816,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1816,14171
14218,16.06387,108.1842,"BHX 41 Huỳnh Ngọc Huệ (41 Huỳnh Ngọc Huệ, Phường Hoà Khê, Quận Thanh Khê, Thành phố Đà Nẵng)",9,701,1812,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1812,14218
14131,16.076897,108.113266,"BHX Đường ĐT 602 (Lô 60 và 61 khu B2-1A Phân khu A4- Vệt khai thác quỹ đất dọc tuyến đường ĐT 602, Xã Hoà Sơn, Huyện Hoà Vang, Thành Phố Đà Nẵng)",9,851,1846,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1846,14131
14132,16.084637,108.24212,"BHX Trần Duy Chiến (Thửa đất số 337 và Thửa đất số 338, tờ bản đồ 21, Đường Trần Duy Chiến, Phường Mân Thái, Quận Sơn Trà, Thành phố Đà Nẵng)",9,855,1860,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1860,14132
14133,15.960934,108.179436,"BHX Hoà Tiến (Thửa đất số 491, tờ bản đồ số 13, Xã Hòa Tiến, Huyện Hòa Vang, Thành phố Đà Nẵng, Việt Nam)",9,851,1847,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1847,14133
14100,16.053642,108.18385,"BHX 198 Nguyễn Phước Nguyên (198 Nguyễn Phước Nguyên, Tổ 34, Phường An Khê, Quận Thanh Khê, Thành phố Đà Nẵng)",9,701,1806,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1806,14100
14101,16.043447,108.21734,"BHX 28 Lê Thanh Nghị (28 Lê Thanh Nghị, phường Hòa Cường Bắc, quận Hải Châu, Thành Phố Đà Nẵng)",9,850,1827,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1827,14101
14103,16.055645,108.2387,"BHX 80 Nguyễn Duy Hiệu (78 – 80 Nguyễn Duy Hiệu, phường An Hải Đông, quận Sơn Trà, thành phố Đà Nẵng)",9,855,1858,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1858,14103
14775,15.990768,108.140076,"BHX Hoà Phong (Thửa đất số 1348 , Tờ bản đồ số 07, Thôn Tuý Loan, Xã Hoà Phong, Huyện Hoà Vang, Thành Phố Đà Nẵng)",9,851,1843,False,6 giờ - 21 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1843,14775
14492,16.091597,108.23399,BHX Nại Hiên Đông,9,855,1861,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1861,14492
14493,16.030348,108.242325,"BHX 76 Bùi Tá Hán (76 Bùi Tá Hán, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng)",9,854,1855,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1855,14493
14788,16.070766,108.14772,"BHX 106 Âu Cơ (Thửa đất 144, tờ bản đồ 148, Tổ 87, Phường Hoà Khánh Bắc, Quận Liên Chiểu, Thành Phố Đà Nẵng)",9,853,1850,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1850,14788
14509,16.057096,108.21709,"346 Hoàng Diệu (346 - 346A Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu, Thành phố Đà Nẵng)",9,850,1823,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1823,14509
14640,16.077007,108.166534,"BHX 244-246 Kinh Dương Vương (244-246 Kinh Dương Vương, Phường Thanh Khê Tây, Quận Thanh Khê, Thành phố Đà Nẵng)",9,701,1813,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1813,14640
14447,16.052795,108.240036,"BHX 45-47 Châu Thị Vĩnh Tế (45-47 Châu Thị Vĩnh Tế, Phường Mỹ An, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng, Việt Nam)",9,854,1856,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1856,14447
14460,16.012804,108.219246,"BHX 322 Lê Quảng Chí (322 Lê Quảng Chí, Phường Hoà Xuân, Quận Cẩm Lệ, Thành Phố Đà Nẵng, Việt Nam)",9,849,1820,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1820,14460
14724,16.072466,108.21859,"BHX Nguyễn Thị Minh Khai (Khu B2 - 1 đường Nguyễn Thị Minh Khai, Phường Hải Châu, Quận Hải Châu, Thành phố Đà Nẵng)",9,850,1824,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1824,14724
14385,16.06961,108.1843,"BHX 707 Trần Cao Vân (707 Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Thành phố Đà Nẵng, Việt Nam)",9,701,1812,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1812,14385
14754,16.057549,108.20987,"BHX 50 Phạm Văn Nghị (50 Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Thành phố Đà Nẵng)",9,701,1811,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1811,14754
14403,16.06409,108.153625,"BHX 97 Phạm Như Xương (97 Phạm Như Xương, Phường Hoà Khánh Nam, Quận Liên Chiểu, Thành phố Đà Nẵng)",9,853,1851,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1851,14403
14305,16.04276,108.242096,"BHX 17 Bà Huyện Thanh Quan ( 17 Bà Huyện Thanh Quan, Phường Mỹ An, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng)",9,854,1856,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1856,14305
14310,16.082235,108.2323,"BHX Nguyễn Thị Định ( Thửa đất số 08 và Thửa đất số 197, tờ bản đồ số E2 và tờ bản đồ số 16 , Đường Nguyễn Thị Định, Phường An Hải Bắc, Quận Sơn Trà, Thành phố Đà Nẵng.)",9,855,1857,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1857,14310
14350,15.995215,108.25632,"BHX 25-27 Mai Đăng Chơn (25-27 Mai Đăng Chơn, Phường Hoà Hải, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng)",9,854,1853,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1853,14350
14335,16.050438,108.177925,"BHX 43 Nguyễn Đình Tứ (Thửa đất số 76, tờ bản đồ số 26, Khu dân cư Hòa Phát 3, Phường Hòa An, Quận Cẩm Lệ, Thành phố Đà Nẵng)",9,849,1816,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1816,14335
14524,16.084278,108.15858,"BHX Trần Đình Tri (Thửa đất số 269, Tờ bản đồ số 9, Tổ 87, Phường Hòa Minh, Quận Liên Chiểu, Thành phố Đà Nẵng, Việt Nam)",9,853,1852,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1852,14524
14525,16.019703,108.20723,"BHX Hà Tông Quyền (Thửa đất số 155 và Thửa đất số 154, Tờ bản đồ số 42, Đường Hà Tông Quyền, Khu dân cư số 3 Nguyễn Tri Phương, Phường Khuê Trung, Quận Cẩm Lệ, Thành phố Đà Nẵng, Việt Nam)",9,849,1821,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1821,14525
14526,16.010368,108.19721,"BHX Đinh Châu (Thửa đất số 421 – C4 và Thửa đất số 422 – C4, Tờ bản đồ số KT04/06, Đường Đinh Châu, Khu dân cư Phong Bắc – Hoà Thọ, phường Hoà Thọ Đông, quận Cẩm Lệ, thành phố Đà Nẵng, Việt Nam)",9,849,1818,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1818,14526
14339,16.036274,108.18461,"BHX Hoà Phát (77 Lê Trọng Tấn, Phường Hòa Phát, Quận Cẩm Lệ, Thành phố Đà Nẵng)",9,849,1817,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1817,14339
14609,15.947004,108.220276,"BHX Hoà Phước (Thửa đất số 209 và Thửa đất số 210, tờ bản đồ số 45, Thôn Giáng Nam 2, Xã Hoà Phước, Huyện Hoà Vang, Thành phố Đà Nẵng)",9,851,1845,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1845,14609
14175,16.002317,108.213135,"BHX Văn Tiến Dũng (Thửa đất số 56, tờ bản đồ B2 - 5, Đường Văn Tiến Dũng, Khu E1 - Nam Cầu Cẩm Lệ, Phường Hoà Xuân, Quận Cẩm Lệ, Thành phố Đà Nẵng)",9,849,1820,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1820,14175
14223,16.060694,108.16703,"BHX 107 Tô Hiệu (Thửa đất số 17 và Thửa đất số 312, tờ bản đồ số 103, Phường Hoà Minh, Quận Liên Chiểu, Thành phố Đà Nẵng)",9,853,1852,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1852,14223
14178,16.070927,108.1436,"BHX 153 Âu Cơ (153 Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Thành phố Đà Nẵng)",9,853,1850,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1850,14178
14266,16.100403,108.25276,"BHX 112 Nguyễn Phan Vinh (112 - 114 Nguyễn Phan Vinh, Phường Thọ Quang, Quận Sơn Trà, Thành phố Đà Nẵng, Việt Nam)",9,855,1863,False,6 giờ - 21 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1863,14266
14149,16.030533,108.22262,"BHX 600 Núi Thành (600 Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu, Thành Phố Đà Nẵng)",9,850,1828,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1828,14149
14171,16.045673,108.182236,"BHX Hoà An (396A Tôn Đản, Phường Hoà An, Quận Cẩm Lệ, Thành phố Đà Nẵng.)",9,849,1816,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1816,14171
14218,16.06387,108.1842,"BHX 41 Huỳnh Ngọc Huệ (41 Huỳnh Ngọc Huệ, Phường Hoà Khê, Quận Thanh Khê, Thành phố Đà Nẵng)",9,701,1812,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1812,14218
14131,16.076897,108.113266,"BHX Đường ĐT 602 (Lô 60 và 61 khu B2-1A Phân khu A4- Vệt khai thác quỹ đất dọc tuyến đường ĐT 602, Xã Hoà Sơn, Huyện Hoà Vang, Thành Phố Đà Nẵng)",9,851,1846,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1846,14131
14132,16.084637,108.24212,"BHX Trần Duy Chiến (Thửa đất số 337 và Thửa đất số 338, tờ bản đồ 21, Đường Trần Duy Chiến, Phường Mân Thái, Quận Sơn Trà, Thành phố Đà Nẵng)",9,855,1860,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1860,14132
14133,15.960934,108.179436,"BHX Hoà Tiến (Thửa đất số 491, tờ bản đồ số 13, Xã Hòa Tiến, Huyện Hòa Vang, Thành phố Đà Nẵng, Việt Nam)",9,851,1847,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1847,14133
14100,16.053642,108.18385,"BHX 198 Nguyễn Phước Nguyên (198 Nguyễn Phước Nguyên, Tổ 34, Phường An Khê, Quận Thanh Khê, Thành phố Đà Nẵng)",9,701,1806,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1806,14100
14101,16.043447,108.21734,"BHX 28 Lê Thanh Nghị (28 Lê Thanh Nghị, phường Hòa Cường Bắc, quận Hải Châu, Thành Phố Đà Nẵng)",9,850,1827,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1827,14101
14103,16.055645,108.2387,"BHX 80 Nguyễn Duy Hiệu (78 – 80 Nguyễn Duy Hiệu, phường An Hải Đông, quận Sơn Trà, thành phố Đà Nẵng)",9,855,1858,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1858,14103
14775,15.990768,108.140076,"BHX Hoà Phong (Thửa đất số 1348 , Tờ bản đồ số 07, Thôn Tuý Loan, Xã Hoà Phong, Huyện Hoà Vang, Thành Phố Đà Nẵng)",9,851,1843,False,6 giờ - 21 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1843,14775
14492,16.091597,108.23399,BHX Nại Hiên Đông,9,855,1861,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1861,14492
14493,16.030348,108.242325,"BHX 76 Bùi Tá Hán (76 Bùi Tá Hán, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng)",9,854,1855,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1855,14493
14788,16.070766,108.14772,"BHX 106 Âu Cơ (Thửa đất 144, tờ bản đồ 148, Tổ 87, Phường Hoà Khánh Bắc, Quận Liên Chiểu, Thành Phố Đà Nẵng)",9,853,1850,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1850,14788
14509,16.057096,108.21709,"346 Hoàng Diệu (346 - 346A Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu, Thành phố Đà Nẵng)",9,850,1823,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1823,14509
14640,16.077007,108.166534,"BHX 244-246 Kinh Dương Vương (244-246 Kinh Dương Vương, Phường Thanh Khê Tây, Quận Thanh Khê, Thành phố Đà Nẵng)",9,701,1813,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1813,14640
14447,16.052795,108.240036,"BHX 45-47 Châu Thị Vĩnh Tế (45-47 Châu Thị Vĩnh Tế, Phường Mỹ An, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng, Việt Nam)",9,854,1856,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1856,14447
14460,16.012804,108.219246,"BHX 322 Lê Quảng Chí (322 Lê Quảng Chí, Phường Hoà Xuân, Quận Cẩm Lệ, Thành Phố Đà Nẵng, Việt Nam)",9,849,1820,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1820,14460
14724,16.072466,108.21859,"BHX Nguyễn Thị Minh Khai (Khu B2 - 1 đường Nguyễn Thị Minh Khai, Phường Hải Châu, Quận Hải Châu, Thành phố Đà Nẵng)",9,850,1824,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1824,14724
14385,16.06961,108.1843,"BHX 707 Trần Cao Vân (707 Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Thành phố Đà Nẵng, Việt Nam)",9,701,1812,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1812,14385
14754,16.057549,108.20987,"BHX 50 Phạm Văn Nghị (50 Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Thành phố Đà Nẵng)",9,701,1811,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1811,14754
14403,16.06409,108.153625,"BHX 97 Phạm Như Xương (97 Phạm Như Xương, Phường Hoà Khánh Nam, Quận Liên Chiểu, Thành phố Đà Nẵng)",9,853,1851,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1851,14403
14305,16.04276,108.242096,"BHX 17 Bà Huyện Thanh Quan ( 17 Bà Huyện Thanh Quan, Phường Mỹ An, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng)",9,854,1856,False,6 giờ - 22 giờ (kể cả CN và ngày lễ),9,Đà Nẵng,1856,14305
14310,16.082235,108.2323,"BHX Nguyễn Thị Định ( Thửa đất số 08 và Thửa đất số 197, tờ bản đồ số E2 và tờ bản đồ số 16 , Đường Nguyễn Thị Định, Phường An Hải Bắc, Quận Sơn Trà, Thành phố Đà Nẵng.)",9,855,1857,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1857,14310
14350,15.995215,108.25632,"BHX 25-27 Mai Đăng Chơn (25-27 Mai Đăng Chơn, Phường Hoà Hải, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng)",9,854,1853,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1853,14350
14335,16.050438,108.177925,"BHX 43 Nguyễn Đình Tứ (Thửa đất số 76, tờ bản đồ số 26, Khu dân cư Hòa Phát 3, Phường Hòa An, Quận Cẩm Lệ, Thành phố Đà Nẵng)",9,849,1816,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1816,14335
14524,16.084278,108.15858,"BHX Trần Đình Tri (Thửa đất số 269, Tờ bản đồ số 9, Tổ 87, Phường Hòa Minh, Quận Liên Chiểu, Thành phố Đà Nẵng, Việt Nam)",9,853,1852,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1852,14524
14525,16.019703,108.20723,"BHX Hà Tông Quyền (Thửa đất số 155 và Thửa đất số 154, Tờ bản đồ số 42, Đường Hà Tông Quyền, Khu dân cư số 3 Nguyễn Tri Phương, Phường Khuê Trung, Quận Cẩm Lệ, Thành phố Đà Nẵng, Việt Nam)",9,849,1821,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1821,14525
14526,16.010368,108.19721,"BHX Đinh Châu (Thửa đất số 421 – C4 và Thửa đất số 422 – C4, Tờ bản đồ số KT04/06, Đường Đinh Châu, Khu dân cư Phong Bắc – Hoà Thọ, phường Hoà Thọ Đông, quận Cẩm Lệ, thành phố Đà Nẵng, Việt Nam)",9,849,1818,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1818,14526
14339,16.036274,108.18461,"BHX Hoà Phát (77 Lê Trọng Tấn, Phường Hòa Phát, Quận Cẩm Lệ, Thành phố Đà Nẵng)",9,849,1817,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1817,14339
14609,15.947004,108.220276,"BHX Hoà Phước (Thửa đất số 209 và Thửa đất số 210, tờ bản đồ số 45, Thôn Giáng Nam 2, Xã Hoà Phước, Huyện Hoà Vang, Thành phố Đà Nẵng)",9,851,1845,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),9,Đà Nẵng,1845,14609
6114,12.713417,108.2905,"BHX 501 Giải Phóng (501 Giải Phóng, Thị Trấn Phước An, Huyện Krông Pắc, Tỉnh Đắk Lắk (ngay ngã tư Ea Yông))",6,845,1994,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),6,Đắk Lắk,1994,6114
6265,12.704257,108.05403,"BHX 151 Y Moan Ênuôl (151 Y Moan Ênuôl, Phường Tân Lợi, TP. Buôn Ma Thuột, Đắk Lắk (đối diện nhà thờ Giuse))",6,833,2039,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),6,Đắk Lắk,2039,6265
6250,12.814947,108.07516,"BHX 49 Hùng Vương (Số 49 Hùng Vương, Tổ dân phố 1, TT. Quảng Phú, Huyện Cư M'gar, Tỉnh Đắk Lắk (kế bên Điện Máy XANH Quảng Phú))",6,837,1952,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),6,Đắk Lắk,1952,6250
6148,12.631162,108.001686,"BHX 385 Võ Văn Kiệt (385 Võ Văn Kiệt, Tổ dân phố 11, Phường Khánh Xuân, TP.Buôn Ma Thuột, Tỉnh Đắk Lắk (ngay ngã ba Duy Hoà))",6,833,2035,False,5 giờ 30 phút - 21 giờ 30 phút (kể cả CN và ngày lễ),6,Đắk Lắk,2035,6148
6214,12.684056,108.059135,"BHX 110 Ama Khê (Số 110 Đường Ama Khê, Phường Tân Lập, TP. Buôn Ma Thuột, Tỉnh Đắk Lắk (ngã 4 Ama Khê - Hùng Vương))",6,833,2038,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),6,Đắk Lắk,2038,6214
6215,12.709639,108.302055,"BHX 81 Lê Duẩn (81 Lê Duẩn, Thị Trấn Phước An, Huyện Krông Pắc, Tỉnh Đắk Lắk (ngay chợ Phước An))",6,845,1994,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),6,Đắk Lắk,1994,6215
6407,12.940675,108.021324,"BHX Thôn 5 Ea Kiết (Thôn 5, Xã Ea Kiết, Huyện Cư M'gar, Tỉnh Đăk Lăk (gần ngã 4 Cây Xăng))",6,837,1959,False,6 giờ - 21 giờ (kể cả CN và ngày lễ),6,Đắk Lắk,1959,6407
6251,12.864723,108.2561,"BHX 1303 Hùng Vương (Số 1303 Đường Hùng Vương, Phường Thống Nhất, TX. Buôn Hồ, Tỉnh Đắk Lắk (gần chợ Tân Hà))",6,835,1878,False,6 giờ - 21 giờ (kể cả CN và ngày lễ),6,Đắk Lắk,1878,6251
6418,12.8095,108.448555,"BHX Tổ Dân Phố 2B (Ea Kar) (Tổ dân phố 2B, TT. Ea Kar, Huyện Ea Kar, Tỉnh Đắk Lắk (đối diện Nhà Văn Hoá Ea Kar))",6,839,1892,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),6,Đắk Lắk,1892,6418
6263,12.68254,108.031425,"BHX 392 Phan Bội Châu (Số 392 Đường Phan Bội Châu, Phường Thống Nhất, TP. Buôn Ma Thuột, Tỉnh Đắk Lắk (ngã tư Trương Công Định - Phan Bội Châu))",6,833,2045,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),6,Đắk Lắk,2045,6263
6345,12.779927,108.071434,"BHX 44 Tỉnh Lộ 8 (Ea Pốk) (Số 44, Đường Tỉnh Lộ 8, Thị Trấn Ea Pốk, Huyện Cư M'gar, Tỉnh Đắk Lắk (ngay ngã 4 chợ Ea Pok))",6,837,1951,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),6,Đắk Lắk,1951,6345
6359,12.975844,108.34484,"BHX 59 Lộc Tân (Phú Lộc) (Số 59, Thôn Lộc Tân, Xã Phú Lộc, Huyện Krông Năng, Tỉnh Đắk Lắk (ngay chợ Phú Lộc))",6,844,1948,False,6 giờ - 20 giờ 30 phút (kể cả CN và ngày lễ),6,Đắk Lắk,1948,6359
6287,12.66867,108.02624,"BHX 152 Mai Hắc Đế (152 Mai Hắc Đế, Phường Tân Thành, TP.Buôn Ma Thuột, Tỉnh Đắk Lắk (ngã tư Mai Hắc Đế - Giải Phóng))",6,833,2040,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),6,Đắk Lắk,2040,6287
6376,12.815077,108.275154,"BHX Bình Thành 5 (Bình Thuận) (Thôn Bình Thành 5, Xã Bình Thuận, Thị xã Buôn Hồ, Tỉnh Đắk Lắk (ngay chợ Bình Thành 5))",6,835,1879,False,5 giờ 30 phút - 20 giờ 30 phút (kể cả CN và ngày lễ),6,Đắk Lắk,1879,6376
6377,12.657954,108.107155,"BHX 63 Nguyễn Thái Bình (67 Nguyễn Thái Bình, Xã Hòa Thắng, TP.Buôn Ma Thuột, Tỉnh Đắk Lắk (đối diện chợ Hoà Thắng))",6,833,2052,False,6 giờ - 21 giờ 30 phút (kể cả CN và ngày lễ),6,Đắk Lắk,2052,6377
